This file shows errors that happen in  <HumanDetectionSSD.HumanDetection object at 0x7fbd877a1640> Class
*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 222, 'Point_a_Y': 30, 'Point_b_X': 736, 'Point_b_Y': 533, 'Confidence': 0.99912065, 'Label': 'Person 1: 99.91%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 222, 'Point_a_Y': 30, 'Point_b_X': 736, 'Point_b_Y': 533, 'Confidence': 0.99912065, 'Label': 'Person 1: 99.91%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 671, 'Point_b_Y': 525, 'Confidence': 0.9980509, 'Label': 'Person 1: 99.81%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 671, 'Point_b_Y': 525, 'Confidence': 0.9980509, 'Label': 'Person 1: 99.81%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 672, 'Point_b_Y': 526, 'Confidence': 0.9978897, 'Label': 'Person 1: 99.79%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 672, 'Point_b_Y': 526, 'Confidence': 0.9978897, 'Label': 'Person 1: 99.79%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99717134, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99717134, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.997419, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.997419, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99748355, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99748355, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9975683, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9975683, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9976192, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9976192, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9971295, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9971295, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.997398, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.997398, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99735165, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99735165, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99758565, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 24, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99758565, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9974591, 'Label': 'Person 1: 99.75%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 24, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9974591, 'Label': 'Person 1: 99.75%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 23, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9977112, 'Label': 'Person 1: 99.77%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 23, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9977112, 'Label': 'Person 1: 99.77%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99733573, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99733573, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 526, 'Confidence': 0.99715245, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 526, 'Confidence': 0.99715245, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 314, 'Point_a_Y': 25, 'Point_b_X': 670, 'Point_b_Y': 528, 'Confidence': 0.9968617, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 314, 'Point_a_Y': 25, 'Point_b_X': 670, 'Point_b_Y': 528, 'Confidence': 0.9968617, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 672, 'Point_b_Y': 526, 'Confidence': 0.99790204, 'Label': 'Person 1: 99.79%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 672, 'Point_b_Y': 526, 'Confidence': 0.99790204, 'Label': 'Person 1: 99.79%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99701786, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99701786, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 527, 'Confidence': 0.99686486, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 527, 'Confidence': 0.99686486, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9966401, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9966401, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 527, 'Confidence': 0.99649966, 'Label': 'Person 1: 99.65%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 675, 'Point_b_Y': 527, 'Confidence': 0.99649966, 'Label': 'Person 1: 99.65%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 314, 'Point_a_Y': 25, 'Point_b_X': 670, 'Point_b_Y': 529, 'Confidence': 0.9969085, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 314, 'Point_a_Y': 25, 'Point_b_X': 670, 'Point_b_Y': 529, 'Confidence': 0.9969085, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99701154, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99701154, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99680257, 'Label': 'Person 1: 99.68%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99680257, 'Label': 'Person 1: 99.68%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99660444, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99660444, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969427, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969427, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9966047, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9966047, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99652714, 'Label': 'Person 1: 99.65%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99652714, 'Label': 'Person 1: 99.65%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99650323, 'Label': 'Person 1: 99.65%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99650323, 'Label': 'Person 1: 99.65%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.996711, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.996711, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99723595, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99723595, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 525, 'Confidence': 0.9976178, 'Label': 'Person 1: 99.76%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 525, 'Confidence': 0.9976178, 'Label': 'Person 1: 99.76%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99675167, 'Label': 'Person 1: 99.68%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99675167, 'Label': 'Person 1: 99.68%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9968015, 'Label': 'Person 1: 99.68%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9968015, 'Label': 'Person 1: 99.68%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9968612, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9968612, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9966209, 'Label': 'Person 1: 99.66%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9966209, 'Label': 'Person 1: 99.66%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969121, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969121, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9969308, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.9969308, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99686086, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99686086, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9967282, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9967282, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 675, 'Point_b_Y': 526, 'Confidence': 0.996709, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 675, 'Point_b_Y': 526, 'Confidence': 0.996709, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9970395, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9970395, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99717486, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.99717486, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9970758, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9970758, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9973055, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9973055, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9972746, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 674, 'Point_b_Y': 526, 'Confidence': 0.9972746, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9980001, 'Label': 'Person 1: 99.80%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9980001, 'Label': 'Person 1: 99.80%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 672, 'Point_b_Y': 527, 'Confidence': 0.9970318, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 23, 'Point_b_X': 672, 'Point_b_Y': 527, 'Confidence': 0.9970318, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 527, 'Confidence': 0.99695563, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 527, 'Confidence': 0.99695563, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 528, 'Confidence': 0.9970317, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 528, 'Confidence': 0.9970317, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969939, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9969939, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.99731255, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.99731255, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99692446, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99692446, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99744046, 'Label': 'Person 1: 99.74%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99744046, 'Label': 'Person 1: 99.74%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9970499, 'Label': 'Person 1: 99.70%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9970499, 'Label': 'Person 1: 99.70%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9973246, 'Label': 'Person 1: 99.73%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9973246, 'Label': 'Person 1: 99.73%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9972486, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9972486, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9971764, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 313, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.9971764, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99691856, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99691856, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99722904, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 311, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99722904, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99718386, 'Label': 'Person 1: 99.72%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 526, 'Confidence': 0.99718386, 'Label': 'Person 1: 99.72%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9970663, 'Label': 'Person 1: 99.71%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 673, 'Point_b_Y': 527, 'Confidence': 0.9970663, 'Label': 'Person 1: 99.71%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9969013, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 21, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9969013, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99670297, 'Label': 'Person 1: 99.67%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 527, 'Confidence': 0.99670297, 'Label': 'Person 1: 99.67%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9969283, 'Label': 'Person 1: 99.69%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 312, 'Point_a_Y': 22, 'Point_b_X': 674, 'Point_b_Y': 525, 'Confidence': 0.9969283, 'Label': 'Person 1: 99.69%'}} ,*********** i is: 0
